,tweet_id,timestamp,source,text,expanded_urls,name,rat_den,rat_num,dog_type,created_at,likes,retweet_count,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
832,743510151680958465,2016-06-16 18:26:48,http://twitter.com,"This is Beya. She doesn't want to swim, so she's not going to. 13/10 nonconforming af (vid by @HappyTailsResor) https://t.co/qGeVjHSUKH",https://twitter.com/dog_rates/status/743510151680958465/video/1,Beya,10.0,13.0,None,2016-06-16 18:26:48,7972.0,3750.0,https://pbs.twimg.com/ext_tw_video_thumb/743509040018268160/pu/img/Ol2OgO5f8ciUp80r.jpg,1.0,Sea_lion,0.8590459999999999,False,Tub,0.0204054,False,Hippopotamus,0.013094799999999998,False
833,743253157753532416,2016-06-16 01:25:36,http://twitter.com/download/iphone,"This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo https://t.co/gSmp31Zrsx",https://twitter.com/dog_rates/status/743253157753532416/photo/1,Kilo,10.0,10.0,puppo,2016-06-16 01:25:36,4267.0,1237.0,https://pbs.twimg.com/media/ClCQzFUUYAA5vAu.jpg,1.0,Malamute,0.442612,True,Siberian_husky,0.368137,True,Eskimo_dog,0.177822,True
834,743222593470234624,2016-06-15 23:24:09,http://twitter.com/download/iphone,This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa,https://twitter.com/dog_rates/status/743222593470234624/photo/1,None,10.0,12.0,pupper,2016-06-15 23:24:09,6267.0,1917.0,https://pbs.twimg.com/media/ClB09z0WYAAA1jz.jpg,1.0,Kuvasz,0.350629,True,Soft-coated_wheaten_terrier,0.182782,True,Golden_retriever,0.08766239999999999,True
835,743210557239623680,2016-06-15 22:36:19,http://twitter.com/download/iphone,"Meet Kayla, an underground poker legend. Players lose on purpose hoping she'll let them pet her. 10/10 strategic af https://t.co/EkLku795aO",https://twitter.com/dog_rates/status/743210557239623680/photo/1,Kayla,10.0,10.0,None,2016-06-15 22:36:19,3872.0,1379.0,https://pbs.twimg.com/media/ClBqDuDWkAALK2e.jpg,1.0,Golden_retriever,0.930705,True,Chesapeake_bay_retriever,0.0259341,True,Labrador_retriever,0.00753536,True
837,742528092657332225,2016-06-14 01:24:27,http://twitter.com/download/iphone,This is Maxaroni. He's pumped as hell for the summer. Been working on his beach bod for so long. 10/10 https://t.co/UHvjxm9B0O,"https://twitter.com/dog_rates/status/742528092657332225/photo/1,https://twitter.com/dog_rates/status/742528092657332225/photo/1",Maxaroni,10.0,10.0,None,2016-06-14 01:24:27,4465.0,2003.0,https://pbs.twimg.com/media/Ck39W0JWUAApgnH.jpg,2.0,Sunglasses,0.900864,False,Sunglass,0.0402906,False,Snorkel,0.00933292,False
838,742465774154047488,2016-06-13 21:16:49,http://twitter.com/download/iphone,"Was just informed about this hero pupper and others like her. Another 14/10, would be an absolute honor to pet https://t.co/hBTzPmj36Z","https://twitter.com/dog_rates/status/742465774154047488/photo/1,https://twitter.com/dog_rates/status/742465774154047488/photo/1",None,10.0,14.0,pupper,2016-06-13 21:16:49,7330.0,3928.0,https://pbs.twimg.com/media/Ck3EribXEAAPhZn.jpg,1.0,Web_site,0.997154,False,Comic_book,0.000439221,False,Desktop_computer,0.000267579,False
839,742423170473463808,2016-06-13 18:27:32,http://twitter.com/download/iphone,This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b,https://twitter.com/dog_rates/status/742423170473463808/photo/1,Bell,10.0,12.0,None,2016-06-13 18:27:32,9911.0,3815.0,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,1.0,Pug,0.99731,True,Brabancon_griffon,0.00118563,True,French_bulldog,0.000427989,True
840,742385895052087300,2016-06-13 15:59:24,http://twitter.com/download/iphone,This is Phil. That's his comfort stick. He holds onto it whenever he's sad. 11/10 don't be sad Phil https://t.co/ULdPY6CLpq,https://twitter.com/dog_rates/status/742385895052087300/photo/1,Phil,10.0,11.0,None,2016-06-13 15:59:24,6858.0,1995.0,https://pbs.twimg.com/media/Ck18CFcXIAAUWoy.jpg,1.0,Cardigan,0.5669109999999999,True,Border_collie,0.117566,True,Appenzeller,0.047664,True
841,742161199639494656,2016-06-13 01:06:33,http://twitter.com/download/iphone,This is Doug. He's trying to float away. 12/10 you got this Doug https://t.co/bZaHC3lvTL,https://twitter.com/dog_rates/status/742161199639494656/photo/1,Doug,10.0,12.0,None,2016-06-13 01:06:33,4377.0,1389.0,https://pbs.twimg.com/media/CkyvqnNWYAQxQY1.jpg,1.0,Balloon,0.990736,False,Punching_bag,0.00475356,False,Parachute,0.000435974,False
842,742150209887731712,2016-06-13 00:22:53,http://twitter.com/download/iphone,This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper https://t.co/PprXoqZuKY,https://twitter.com/dog_rates/status/742150209887731712/photo/1,Edmund,10.0,8.0,pupper,2016-06-13 00:22:53,5164.0,1564.0,https://pbs.twimg.com/media/CkylrVWWsAAiXJE.jpg,1.0,Siamese_cat,0.112413,False,French_bulldog,0.07141439999999999,True,Hog,0.0624654,False
843,741793263812808706,2016-06-12 00:44:30,http://twitter.com/download/iphone,When your crush won't pay attention to you. Both 10/10 tragic af https://t.co/d3LELGVlqu,"https://twitter.com/dog_rates/status/741793263812808706/photo/1,https://twitter.com/dog_rates/status/741793263812808706/photo/1",None,10.0,10.0,None,2016-06-12 00:44:30,4582.0,1526.0,https://pbs.twimg.com/media/CkthBj7WgAAsIGb.jpg,1.0,Kuvasz,0.311325,True,French_bulldog,0.115349,True,Labrador_retriever,0.0685335,True
844,741743634094141440,2016-06-11 21:27:17,http://twitter.com/download/iphone,Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af https://t.co/rYxJ0UQtbE,"https://twitter.com/dog_rates/status/741743634094141440/photo/1,https://twitter.com/dog_rates/status/741743634094141440/photo/1,https://twitter.com/dog_rates/status/741743634094141440/photo/1",Aqua,10.0,11.0,pupper,2016-06-11 21:27:17,8229.0,2784.0,https://pbs.twimg.com/media/Cksz42EW0AAh2NF.jpg,1.0,Labrador_retriever,0.786089,True,Flat-coated_retriever,0.0486524,True,Chesapeake_bay_retriever,0.0346933,True
845,741438259667034112,2016-06-11 01:13:51,http://twitter.com/download/iphone,This is Tucker. He's still figuring out couches. 9/10 keep your head up pup https://t.co/pXU77HPbJ5,https://twitter.com/dog_rates/status/741438259667034112/photo/1,Tucker,10.0,9.0,None,2016-06-11 01:13:51,3707.0,845.0,https://pbs.twimg.com/media/CkoeKTPWYAAcWmo.jpg,1.0,Chesapeake_bay_retriever,0.292675,True,Redbone,0.197858,True,Vizsla,0.150312,True
846,741303864243200000,2016-06-10 16:19:48,http://twitter.com/download/iphone,This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af https://t.co/O4iw9NlLaQ,https://twitter.com/dog_rates/status/741303864243200000/photo/1,Theodore,10.0,12.0,None,2016-06-10 16:19:48,8855.0,3240.0,https://pbs.twimg.com/media/Ckmj7mNWYAA4NzZ.jpg,1.0,Chihuahua,0.7681560000000001,True,Pug,0.0149016,True,Pekinese,0.0128158,True
848,741067306818797568,2016-06-10 00:39:48,http://twitter.com/download/iphone,This is just downright precious af. 12/10 for both pupper and doggo https://t.co/o5J479bZUC,https://twitter.com/dog_rates/status/741067306818797568/photo/1,Just,10.0,12.0,doggo/pupper,2016-06-10 00:39:48,9573.0,3129.0,https://pbs.twimg.com/media/CkjMx99UoAM2B1a.jpg,1.0,Golden_retriever,0.843799,True,Labrador_retriever,0.0529559,True,Kelpie,0.0357111,True
849,740995100998766593,2016-06-09 19:52:53,http://twitter.com/download/iphone,This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10 https://t.co/nt2x3fHaRJ,https://twitter.com/dog_rates/status/740995100998766593/photo/1,Leo,10.0,10.0,None,2016-06-09 19:52:53,6435.0,2768.0,https://pbs.twimg.com/media/CkiLHCjUUAAPwUr.jpg,1.0,Malamute,0.454363,True,Samoyed,0.215967,True,Siberian_husky,0.07750030000000001,True
850,740711788199743490,2016-06-09 01:07:06,http://twitter.com/download/iphone,Here we are witnessing the touchdown of a pupnado. It's not funny it's actually very deadly. 9/10 might still pet https://t.co/CmLoKMbOHv,https://twitter.com/dog_rates/status/740711788199743490/photo/1,None,10.0,9.0,None,2016-06-09 01:07:06,3434.0,947.0,https://pbs.twimg.com/media/CkeJcNkXEAAcrks.jpg,1.0,Toy_poodle,0.388277,True,Angora,0.180264,False,Persian_cat,0.0496561,False
851,740699697422163968,2016-06-09 00:19:04,http://twitter.com/download/iphone,This is Chip. He only mowed half the yard. 8/10 quit the shit Chip we have other things to do https://t.co/LjzZKQ7vmK,https://twitter.com/dog_rates/status/740699697422163968/photo/1,Chip,10.0,8.0,None,2016-06-09 00:19:04,2876.0,793.0,https://pbs.twimg.com/media/Ckd-bqVUkAIiyM7.jpg,1.0,Lawn_mower,0.878863,False,Swing,0.0245351,False,Barrow,0.019577200000000003,False
852,740676976021798912,2016-06-08 22:48:46,http://twitter.com/download/iphone,"Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://t.co/sMbMw5Z2XC",https://twitter.com/dog_rates/status/740676976021798912/photo/1,Baloo,10.0,11.0,pupper,2016-06-08 22:48:46,18308.0,6883.0,https://pbs.twimg.com/media/Ckdpx5KWsAANF6b.jpg,1.0,Wombat,0.462952,False,Norwegian_elkhound,0.275225,True,Siamese_cat,0.0435593,False
853,740373189193256964,2016-06-08 02:41:38,http://twitter.com/download/iphone,"After so many requests, this is Bretagne. She was the last surviving 9/11 search dog, and our second ever 14/10. RIP https://t.co/XAVDNDaVgQ","https://twitter.com/dog_rates/status/740373189193256964/photo/1,https://twitter.com/dog_rates/status/740373189193256964/photo/1,https://twitter.com/dog_rates/status/740373189193256964/photo/1,https://twitter.com/dog_rates/status/740373189193256964/photo/1",None,10.0,14.0,None,2016-06-08 02:41:38,35254.0,13401.0,https://pbs.twimg.com/media/CkZVdJ6WYAAXZ5A.jpg,3.0,Golden_retriever,0.8076439999999999,True,Kuvasz,0.101286,True,Labrador_retriever,0.0237853,True
854,740365076218183684,2016-06-08 02:09:24,http://twitter.com/download/iphone,When the photographer forgets to tell you where to look... 10/10 https://t.co/u1GHWxhC85,https://twitter.com/dog_rates/status/740365076218183684/photo/1,None,10.0,10.0,None,2016-06-08 02:09:24,2478.0,435.0,https://pbs.twimg.com/media/CkZOGhJWsAAHvPv.jpg,1.0,Bow_tie,0.246313,False,Windsor_tie,0.17244600000000002,False,Mushroom,0.137516,False
855,740359016048689152,2016-06-08 01:45:19,http://twitter.com/download/iphone,This is Chase. He's in a predicament. 9/10 help is on the way buddy https://t.co/0HmBk5sSbW,https://twitter.com/dog_rates/status/740359016048689152/photo/1,Chase,10.0,9.0,None,2016-06-08 01:45:19,3319.0,873.0,https://pbs.twimg.com/media/CkZImGVUoAAwv0b.jpg,1.0,Golden_retriever,0.8636870000000001,True,Kuvasz,0.0485901,True,Labrador_retriever,0.0473966,True
856,740214038584557568,2016-06-07 16:09:13,http://twitter.com/download/iphone,This is getting incredibly frustrating. This is a Mexican Golden Beaver. We only rate dogs. Only send dogs ...10/10 https://t.co/0yolOOyD3X,https://twitter.com/dog_rates/status/740214038584557568/photo/1,Getting,10.0,10.0,None,2016-06-07 16:09:13,6737.0,1980.0,https://pbs.twimg.com/media/CkXEu2OUoAAs8yU.jpg,1.0,Chesapeake_bay_retriever,0.586414,True,Labrador_retriever,0.189782,True,Vizsla,0.0676072,True
857,739979191639244800,2016-06-07 00:36:02,http://twitter.com/download/iphone,This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10 https://t.co/7AKdkCOlMf,https://twitter.com/dog_rates/status/739979191639244800/photo/1,Nollie,10.0,12.0,None,2016-06-07 00:36:02,20131.0,5961.0,https://pbs.twimg.com/media/CkTvJTdXAAAEfbT.jpg,1.0,Irish_water_spaniel,0.2858,True,Wig,0.24065300000000006,False,Toy_poodle,0.07491389999999999,True
858,739932936087216128,2016-06-06 21:32:13,http://twitter.com/download/iphone,Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with https://t.co/yctnFptdQ1,https://twitter.com/dog_rates/status/739932936087216128/photo/1,Rorie,10.0,10.0,None,2016-06-06 21:32:13,4078.0,1083.0,https://pbs.twimg.com/media/CkTFEe-W0AA90m1.jpg,1.0,Redbone,0.243904,True,Beagle,0.210975,True,Vizsla,0.076443,True
859,739844404073074688,2016-06-06 15:40:26,http://twitter.com/download/iphone,This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well https://t.co/4qiuC0lXq5,https://twitter.com/dog_rates/status/739844404073074688/photo/1,Simba,10.0,12.0,None,2016-06-06 15:40:26,3838.0,859.0,https://pbs.twimg.com/media/CkR0jrhWYAALL5N.jpg,1.0,Toy_poodle,0.342397,True,Table_lamp,0.104451,False,Miniature_poodle,0.079871,True
861,739606147276148736,2016-06-05 23:53:41,http://twitter.com/download/iphone,Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 https://t.co/sLUC4th3Zj,"https://twitter.com/dog_rates/status/739606147276148736/photo/1,https://twitter.com/dog_rates/status/739606147276148736/photo/1,https://twitter.com/dog_rates/status/739606147276148736/photo/1",Benji,10.0,9.0,pupper,2016-06-05 23:53:41,5407.0,1661.0,https://pbs.twimg.com/media/CkOb3FXW0AAUL_U.jpg,3.0,Blenheim_spaniel,0.933755,True,Cocker_spaniel,0.0417194,True,Brittany_spaniel,0.00671256,True
862,739544079319588864,2016-06-05 19:47:03,http://twitter.com/download/iphone,This... is a Tyrannosaurus rex. We only rate dogs. Please only send in dogs. Thank you ...10/10 https://t.co/zxw8d5g94P,https://twitter.com/dog_rates/status/739544079319588864/photo/1,None,10.0,10.0,None,2016-06-05 19:47:03,39885.0,21456.0,https://pbs.twimg.com/media/CkNjahBXAAQ2kWo.jpg,1.0,Labrador_retriever,0.967397,True,Golden_retriever,0.0166414,True,Ice_bear,0.0148576,False
863,739485634323156992,2016-06-05 15:54:48,http://twitter.com/download/iphone,This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle https://t.co/rRULp7XFnO,"https://twitter.com/dog_rates/status/739485634323156992/photo/1,https://twitter.com/dog_rates/status/739485634323156992/photo/1",Kyle,10.0,6.0,None,2016-06-05 15:54:48,7202.0,2941.0,https://pbs.twimg.com/media/CkMuP7SWkAAD-2R.jpg,2.0,Walker_hound,0.640256,True,English_foxhound,0.229799,True,Beagle,0.037754,True
864,739238157791694849,2016-06-04 23:31:25,http://twitter.com/download/iphone,Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee) https://t.co/YcXgHfp1EC,https://twitter.com/dog_rates/status/739238157791694849/video/1,None,10.0,13.0,doggo,2016-06-04 23:31:25,116684.0,58385.0,https://pbs.twimg.com/ext_tw_video_thumb/739238016737267712/pu/img/-tLpyiuIzD5zR1et.jpg,1.0,Eskimo_dog,0.503372,True,Siberian_husky,0.390413,True,Malamute,0.08090119999999999,True
865,738885046782832640,2016-06-04 00:08:17,http://twitter.com/download/iphone,This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip. 11/10 would pet with caution https://t.co/EfejX3iRGr,https://twitter.com/dog_rates/status/738885046782832640/photo/1,Charles,10.0,11.0,None,2016-06-04 00:08:17,3801.0,1149.0,https://pbs.twimg.com/media/CkEMBz9WYAAGLaa.jpg,1.0,Bath_towel,0.8783200000000001,False,Swab,0.0206333,False,American_staffordshire_terrier,0.0155351,True
866,738883359779196928,2016-06-04 00:01:35,http://twitter.com/download/iphone,When a single soap orb changes your entire perception of the universe... 10/10 https://t.co/9eCXpVExJc,"https://twitter.com/dog_rates/status/738883359779196928/photo/1,https://twitter.com/dog_rates/status/738883359779196928/photo/1",None,10.0,10.0,None,2016-06-04 00:01:35,3340.0,798.0,https://pbs.twimg.com/media/CkEKe3QWYAAwoDy.jpg,2.0,Labrador_retriever,0.691137,True,Golden_retriever,0.195558,True,Chesapeake_bay_retriever,0.0195849,True
867,738537504001953792,2016-06-03 01:07:16,http://twitter.com/download/iphone,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo https://t.co/AxSiqAKEKu,"https://twitter.com/dog_rates/status/738537504001953792/photo/1,https://twitter.com/dog_rates/status/738537504001953792/photo/1",Bayley,10.0,11.0,puppo,2016-06-03 01:07:16,5131.0,1555.0,https://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg,1.0,Chow,0.808737,True,Gibbon,0.028942400000000007,False,Pembroke,0.026497900000000005,True
868,738402415918125056,2016-06-02 16:10:29,http://twitter.com/download/iphone,"""Don't talk to me or my son ever again"" ...10/10 for both https://t.co/s96OYXZIfK",https://twitter.com/dog_rates/status/738402415918125056/photo/1,None,10.0,10.0,None,2016-06-02 16:10:29,3268.0,847.0,https://pbs.twimg.com/media/Cj9VEs_XAAAlTai.jpg,1.0,Cocker_spaniel,0.346695,True,Blenheim_spaniel,0.193905,True,Chihuahua,0.078,True
869,738184450748633089,2016-06-02 01:44:22,http://twitter.com/download/iphone,"For the last time, we only rate dogs. Pls stop sending other animals like this Duck-Billed Platypus. Thank you. 9/10 https://t.co/twxYcPOafl",https://twitter.com/dog_rates/status/738184450748633089/photo/1,None,10.0,9.0,None,2016-06-02 01:44:22,4347.0,1217.0,https://pbs.twimg.com/media/Cj6O1G9UYAAIU-1.jpg,1.0,Bedlington_terrier,0.289471,True,Standard_poodle,0.17368499999999998,True,Great_pyrenees,0.157081,True
870,738166403467907072,2016-06-02 00:32:39,http://twitter.com/download/iphone,This is Axel. He's a professional leaf catcher. 12/10 gifted af https://t.co/P8bgOMMTRs,"https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1",Axel,10.0,12.0,None,2016-06-02 00:32:39,8840.0,3382.0,https://pbs.twimg.com/media/Cj5-aUQUgAAb43p.jpg,2.0,Keeshond,0.8788860000000001,True,Norwegian_elkhound,0.0866594,True,Malamute,0.0212803,True
871,738156290900254721,2016-06-01 23:52:28,http://twitter.com/download/iphone,This is Storkson. He's wet and sad. 10/10 cheer up pup https://t.co/nrzvzPuTvC,https://twitter.com/dog_rates/status/738156290900254721/photo/1,Storkson,10.0,10.0,None,2016-06-01 23:52:28,2529.0,652.0,https://pbs.twimg.com/media/Cj51Oj3VAAEVe4O.jpg,1.0,Pug,0.751758,True,Tub,0.110748,False,Bathtub,0.104132,False
872,737826014890496000,2016-06-01 02:00:04,http://twitter.com/download/iphone,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy https://t.co/EZx0YjPjPK,"https://twitter.com/dog_rates/status/737826014890496000/photo/1,https://twitter.com/dog_rates/status/737826014890496000/photo/1",Remy,10.0,10.0,None,2016-06-01 02:00:04,5306.0,1782.0,https://pbs.twimg.com/media/Cj1I1fbWYAAOwff.jpg,1.0,Vizsla,0.990391,True,Rhodesian_ridgeback,0.00560474,True,Chesapeake_bay_retriever,0.00286936,True
